date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:33:00	77160/77160	---MCZ	200	added ('OK')	application/font-woff2	date:Sat,%2016%20Nov%202019%2018:10:23%20GMT	https://theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.woff2	(from https://theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625&189db0&189db0)
19:33:00	98024/98024	---MCZ	200	added ('OK')	application/font-woff	date:Sat,%2016%20Nov%202019%2018:10:23%20GMT	https://theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.woff	(from https://theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625&189db0&189db0)
19:33:00	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Nov%202019%2018:10:23%20GMT	https://theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.svg	(from https://theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625&189db0&189db0)
19:33:00	165548/165548	---MCZ	200	added ('OK')	application/vnd.ms-opentype	date:Sat,%2016%20Nov%202019%2018:10:23%20GMT	https://theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.ttf	(from https://theamitmiglani.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/css/font-awesome.min.css?ver=20180625&189db0&189db0)
19:33:00	44868/44868	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Mar%202019%2005:29:52%20GMT	https://theamitmiglani.com/wp-includes/fonts/dashicons.eot?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-includes/fonts/dashicons2ce6.eot	(from https://theamitmiglani.com/wp-includes/css/dashicons.min.css?ver=5.2.7&189db0&189db0)
19:33:01	44696/44696	---M-Z	200	added ('OK')	application/vnd.ms-opentype	date:Thu,%2028%20Mar%202019%2005:29:52%20GMT	https://theamitmiglani.com/wp-includes/fonts/dashicons.ttf?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-includes/fonts/dashicons2ce6.ttf	(from https://theamitmiglani.com/wp-includes/css/dashicons.min.css?ver=5.2.7&189db0&189db0)
19:33:01	1212/1212	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Aug%202020%2013:42:17%20GMT	https://theamitmiglani.com/wp-content/plugins/wp-coupons-and-deals/assets/img/coupon-code-24.png	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/wp-coupons-and-deals/assets/img/coupon-code-24.png	(from https://theamitmiglani.com/wp-content/plugins/wp-coupons-and-deals/assets/css/dist/style.min.css?ver=3.0.3&189db0&189db0)
19:33:01	606/606	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Aug%202020%2013:42:17%20GMT	https://theamitmiglani.com/wp-content/plugins/wp-coupons-and-deals/assets/img/deal-24.png	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/wp-coupons-and-deals/assets/img/deal-24.png	(from https://theamitmiglani.com/wp-content/plugins/wp-coupons-and-deals/assets/css/dist/style.min.css?ver=3.0.3&189db0&189db0)
19:33:02	16209/16209	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Aug%202020%2013:35:05%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min98fe.css	(from https://theamitmiglani.com/amitmiglani/)
19:33:03	18468/18468	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Aug%202020%2013:35:07%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=2.9.14&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/animations/animations.min7771.css	(from https://theamitmiglani.com/amitmiglani/)
19:33:03	361707/361707	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Oct%202020%2014:02:20%20GMT	https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/a7b2ace48.min.css?ver=1603720940&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/essential-addons-elementor/a7b2ace48.min7970.css	(from https://theamitmiglani.com/amitmiglani/)
19:33:04	79/79	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Aug%202020%2021:55:32%20GMT	https://theamitmiglani.com/wp-content/uploads/elementor/css/post-25222.css?ver=1597442132&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/elementor/css/post-25222ad7b.css	(from https://theamitmiglani.com/amitmiglani/)
19:33:04	108733/108733	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Aug%202020%2013:35:10%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=2.9.14&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/css/frontend.min7771.css	(from https://theamitmiglani.com/amitmiglani/)
19:33:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:06%20GMT	https://theamitmiglani.com/?p=25222	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/index6491.html	(from https://theamitmiglani.com/amitmiglani/)
19:33:06	2281/2281	---MC-	200	added ('OK')	application/json	date:Mon,%2026%20Oct%202020%2014:03:06%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Famitmiglani%2F	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed033e.json	(from https://theamitmiglani.com/amitmiglani/)
19:33:06	2399/2399	---MC-	200	added ('OK')	text/xml	date:Mon,%2026%20Oct%202020%2014:03:07%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Famitmiglani%2F&format=xml	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed5ad1	(from https://theamitmiglani.com/amitmiglani/)
19:33:06	4419/4419	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2026%20Oct%202020%2014:02:22%20GMT	https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/a7b2ace48.min.js?ver=1603720942&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/essential-addons-elementor/a7b2ace48.mindb63.js	(from https://theamitmiglani.com/amitmiglani/)
19:33:07	10695/10695	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Aug%202020%2013:35:07%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.6&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min5cd3.js	(from https://theamitmiglani.com/amitmiglani/)
19:33:07	60475/60475	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Aug%202020%2013:35:07%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=2.9.14&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/js/frontend-modules.min7771.js	(from https://theamitmiglani.com/amitmiglani/)
19:33:07	12198/12198	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Aug%202020%2013:35:05%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min5429.js	(from https://theamitmiglani.com/amitmiglani/)
19:33:08	2635/2635	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Aug%202020%2013:35:05%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=2.9.14&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min7771.js	(from https://theamitmiglani.com/amitmiglani/)
19:33:08	139153/139153	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Aug%202020%2013:35:05%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min40e4.js	(from https://theamitmiglani.com/amitmiglani/)
19:33:13	117731/117731	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Aug%202020%2013:35:07%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.9.14&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/js/frontend.min7771.js	(from https://theamitmiglani.com/amitmiglani/)
19:33:17	41416/41416	---M-Z	200	added ('OK')	application/javascript	etag:%2241bafcdadbe6dc0724aa16e16c91d77f%22	http://assets.pinterest.com/js/pinmarklet.js?r=	C:/My%20Web%20Sites/theamitmiglani/assets.pinterest.com/js/pinmarklet2a3b.js	(from https://theamitmiglani.com/amitmiglani/)
19:33:17	2126/2126	---MC-	200	added ('OK')	application/json	date:Mon,%2026%20Oct%202020%2014:03:15%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fvideos%2F	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embeddca3.json	(from https://theamitmiglani.com/videos/)
19:33:17	361707/361707	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Oct%202020%2014:02:22%20GMT	https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/622ed54ea.min.css?ver=1603720942&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/essential-addons-elementor/622ed54ea.mindb63.css	(from https://theamitmiglani.com/videos/)
19:33:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:15%20GMT	https://theamitmiglani.com/?p=25191	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/index1dae.html	(from https://theamitmiglani.com/videos/)
19:33:19	2206/2206	---MC-	200	added ('OK')	text/xml	date:Mon,%2026%20Oct%202020%2014:03:19%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fvideos%2F&format=xml	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed52c5	(from https://theamitmiglani.com/videos/)
19:33:21	2146/2146	---MC-	200	added ('OK')	application/json	date:Mon,%2026%20Oct%202020%2014:03:21%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fcontact-us%2F	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embeda2bd.json	(from https://theamitmiglani.com/contact-us/)
19:33:21	361707/361707	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Oct%202020%2014:02:22%20GMT	https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/60a5b9cbc.min.css?ver=1603720942&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/essential-addons-elementor/60a5b9cbc.mindb63.css	(from https://theamitmiglani.com/contact-us/)
19:33:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:22%20GMT	https://theamitmiglani.com/?p=25193	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/indexcd5b.html	(from https://theamitmiglani.com/contact-us/)
19:33:22	2226/2226	---MC-	200	added ('OK')	text/xml	date:Mon,%2026%20Oct%202020%2014:03:23%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed42ff	(from https://theamitmiglani.com/contact-us/)
19:33:23	2121/2121	---MC-	200	added ('OK')	application/json	date:Mon,%2026%20Oct%202020%2014:03:23%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fdemo3%2F	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed89e7.json	(from https://theamitmiglani.com/demo3/)
19:33:24	361707/361707	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Oct%202020%2014:02:24%20GMT	https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/71007b330.min.css?ver=1603720944&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/essential-addons-elementor/71007b330.min04e7.css	(from https://theamitmiglani.com/demo3/)
19:33:24	718/718	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2026%20Oct%202020%2014:03:23%20GMT	https://theamitmiglani.com/demo3/feed/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/demo3/feed/index.html	(from https://theamitmiglani.com/demo3/)
19:33:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:24%20GMT	https://theamitmiglani.com/?p=25512	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/index9584.html	(from https://theamitmiglani.com/demo3/)
19:33:24	2201/2201	---MC-	200	added ('OK')	text/xml	date:Mon,%2026%20Oct%202020%2014:03:25%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fdemo3%2F&format=xml	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed7634	(from https://theamitmiglani.com/demo3/)
19:33:25	46581/46581	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f3b4f12-b5f5%22	https://perk2.com/widgets/892e9e7b9f298e33dfb87b1168dce4b7.js	C:/My%20Web%20Sites/theamitmiglani/perk2.com/widgets/892e9e7b9f298e33dfb87b1168dce4b7.js	(from https://theamitmiglani.com/demo3/)
19:33:26	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Oct%202020%2014:03:26%20GMT	https://theamitmiglani.com/wp-login.php?redirect_to=https%3A%2F%2Ftheamitmiglani.com%2Fdemo3%2F	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-login4496.php	(from https://theamitmiglani.com/demo3/)
19:33:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:27%20GMT	https://theamitmiglani.com/404	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/404	(from https://theamitmiglani.com/demo3/)
19:33:27	2234/2234	---M--	200	added ('OK')	application/x-javascript	date:Tue,%2005%20Mar%202019%2012:22:52%20GMT	https://theamitmiglani.com/wp-includes/js/comment-reply.min.js?ver=5.2.7&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-includes/js/comment-reply.min7e03.js	(from https://theamitmiglani.com/demo3/)
19:33:29	1871/1871	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2018%20Aug%202020%2008:37:12%20GMT	https://theamitmiglani.com/uncategorized/feed/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/uncategorized/feed/index.html	(from https://theamitmiglani.com/uncategorized/)
19:33:29	361707/361707	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Oct%202020%2014:02:29%20GMT	https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/379c0f897.min.css?ver=1603720949&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/essential-addons-elementor/379c0f897.min64dd.css	(from https://theamitmiglani.com/uncategorized/)
19:33:29	800/800	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2026%20Oct%202020%2014:03:30%20GMT	https://theamitmiglani.com/whoarethebestentrepreneurs/feed/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/whoarethebestentrepreneurs/feed/index.html	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:29	2283/2283	---MC-	200	added ('OK')	application/json	date:Mon,%2026%20Oct%202020%2014:03:30%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fwhoarethebestentrepreneurs%2F	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed2438.json	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:30%20GMT	https://theamitmiglani.com/?p=25254	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/index8b75.html	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:30	2363/2363	---MC-	200	added ('OK')	text/xml	date:Mon,%2026%20Oct%202020%2014:03:31%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fwhoarethebestentrepreneurs%2F&format=xml	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed7d7f	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:30	361707/361707	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Oct%202020%2014:02:25%20GMT	https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/ef124ba80.min.css?ver=1603720945&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/essential-addons-elementor/ef124ba80.min4419.css	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:31	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Oct%202020%2014:03:31%20GMT	https://theamitmiglani.com/wp-login.php?redirect_to=https%3A%2F%2Ftheamitmiglani.com%2Fwhoarethebestentrepreneurs%2F	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-login5d43.php	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:32%20GMT	https://theamitmiglani.com/404	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/404	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:32	3364/3364	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2019%20Dec%202019%2013:22:48%20GMT	https://theamitmiglani.com/wp-content/plugins/easy-table-of-contents/vendor/smooth-scroll/jquery.smooth-scroll.min.js?ver=1.5.5&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/easy-table-of-contents/vendor/smooth-scroll/jquery.smooth-scroll.min0270.js	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:33	2892/2892	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2019%20Dec%202019%2013:22:48%20GMT	https://theamitmiglani.com/wp-content/plugins/easy-table-of-contents/vendor/sticky-kit/jquery.sticky-kit.min.js?ver=1.9.2&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/easy-table-of-contents/vendor/sticky-kit/jquery.sticky-kit.min1a31.js	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:33	9028/9028	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2019%20Dec%202019%2013:22:48%20GMT	https://theamitmiglani.com/wp-content/plugins/easy-table-of-contents/vendor/waypoints/jquery.waypoints.min.js?ver=1.9.2&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/easy-table-of-contents/vendor/waypoints/jquery.waypoints.min1a31.js	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:33	2706/2706	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2019%20Dec%202019%2013:22:48%20GMT	https://theamitmiglani.com/wp-content/plugins/easy-table-of-contents/assets/js/front.min.js?ver=1.7&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/easy-table-of-contents/assets/js/front.min71cd.js	(from https://theamitmiglani.com/whoarethebestentrepreneurs/)
19:33:36	12853/12853	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2018%20Aug%202020%2008:37:12%20GMT	https://theamitmiglani.com/entrepreneurship/feed/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/entrepreneurship/feed/index.html	(from https://theamitmiglani.com/entrepreneurship/)
19:33:37	361707/361707	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Oct%202020%2014:02:29%20GMT	https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/e407edd47.min.css?ver=1603720949&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/essential-addons-elementor/e407edd47.min64dd.css	(from https://theamitmiglani.com/which-1-quality-you-only-need-to-become-an-entrepreneur/)
19:33:37	870/870	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2026%20Oct%202020%2014:03:37%20GMT	https://theamitmiglani.com/which-1-quality-you-only-need-to-become-an-entrepreneur/feed/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/which-1-quality-you-only-need-to-become-an-entrepreneur/feed/index.html	(from https://theamitmiglani.com/which-1-quality-you-only-need-to-become-an-entrepreneur/)
19:33:37	2377/2377	---MC-	200	added ('OK')	application/json	date:Mon,%2026%20Oct%202020%2014:03:38%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fwhich-1-quality-you-only-need-to-become-an-entrepreneur%2F	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed0c50.json	(from https://theamitmiglani.com/which-1-quality-you-only-need-to-become-an-entrepreneur/)
19:33:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:38%20GMT	https://theamitmiglani.com/?p=25247	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/indexddb4.html	(from https://theamitmiglani.com/which-1-quality-you-only-need-to-become-an-entrepreneur/)
19:33:38	2457/2457	---MC-	200	added ('OK')	text/xml	date:Mon,%2026%20Oct%202020%2014:03:38%20GMT	https://theamitmiglani.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftheamitmiglani.com%2Fwhich-1-quality-you-only-need-to-become-an-entrepreneur%2F&format=xml	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-json/oembed/1.0/embed99ff	(from https://theamitmiglani.com/which-1-quality-you-only-need-to-become-an-entrepreneur/)
19:33:38	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Oct%202020%2014:03:39%20GMT	https://theamitmiglani.com/wp-login.php?redirect_to=https%3A%2F%2Ftheamitmiglani.com%2Fwhich-1-quality-you-only-need-to-become-an-entrepreneur%2F	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-login6701.php	(from https://theamitmiglani.com/which-1-quality-you-only-need-to-become-an-entrepreneur/)
19:33:39	361707/361707	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Oct%202020%2014:02:30%20GMT	https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/0dcd09e3c.min.css?ver=1603720950&189db0&189db0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/essential-addons-elementor/0dcd09e3c.minf44a.css	(from https://theamitmiglani.com/entrepreneurship/)
19:33:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:40%20GMT	https://theamitmiglani.com/404	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/404	(from https://theamitmiglani.com/which-1-quality-you-only-need-to-become-an-entrepreneur/)
19:33:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:43%20GMT	https://theamitmiglani.com/wp-content/uploads/img/bg.jpg	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/img/bg.ab.delayed	(from https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/a7b2ace48.min.css?ver=1603720940&189db0&189db0)
19:33:44	184780/184780	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2012%20Aug%202020%2013:35:05%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.7.0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.eot	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0&189db0&189db0)
19:33:45	81224/81224	---MCZ	200	added ('OK')	application/font-woff2	date:Wed,%2012%20Aug%202020%2013:35:05%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.7.0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.woff2	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0&189db0&189db0)
19:33:45	98704/98704	---MCZ	200	added ('OK')	application/font-woff	date:Wed,%2012%20Aug%202020%2013:35:05%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.7.0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.woff	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0&189db0&189db0)
